"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_0568905776873";42;1;42001;3;670,2;1;1
"id_0568905776867";14;1;14067;1;648,3;1;1
"id_0567905776753";36;1;36051;2;612,3;1;1
"id_0567905776719";32;1;32162;1;531,6;1;1
"id_0567905776723";32;1;32037;1;538,5;2;1
"id_0566905776603";17;1;17004;1;616;1;1
"id_0589905178980";40;1;40040;2;567,75;1;1
"id_0589905178986";22;1;22072;10;630,3;1;2
"id_0589905178912";22;1;22077;1;684,1;1;1
"id_0585905178515";23;1;23058;1;536,8;1;1
"id_0587905178759";24;1;24047;1;721,2;1;1
"id_0587905178752";42;1;42004;1;738,2;1;1
"id_0583905178383";19;1;19044;2;599,25;1;1
"id_0580905178054";19;1;19039;4;746,3;1;1
"id_0580905178030";41;1;41134;1;632,2;1;1
"id_0586905178643";16;1;16001;1;691,2;1;1
"id_0598905179860";14;1;14064;1;660,8;1;1
"id_0597905179747";19;1;19036;1;631,35;1;1
"id_0594905179408";29;1;29001;1;637,1;1;1
"id_0558905175850";11;1;11026;2;691,9;1;1
"id_0555905175549";20;1;20025;1;613;1;1
"id_0555905175502";11;1;11022;1;616,55;1;1
"id_0552905175234";38;1;38032;1;649,9;1;1
"id_0550905175092";45;1;45020;3;610,8;1;1
"id_0550905175005";14;1;14002;3;628;1;1
"id_0579905177936";11;1;11062;1;702,6;1;1
"id_0574905177433";15;1;15075;1;697,1;1;1
"id_0572905177233";39;1;39129;2;612,2;1;1
"id_0573905177366";14;1;14007;1;610,6;1;1
"id_0570905177035";44;1;44018;11;605,5;1;2
"id_0576905177641";12;1;12024;1;632,4;2;1
"id_0518905171847";23;1;23025;1;526,1;1;1
"id_0515905171555";26;1;26009;3;541,6;1;1
"id_0515905171508";19;1;19031;2;551,8;1;1
"id_0511905171183";21;1;21076;1;548,5;1;1
"id_0512905171277";41;1;41028;1;547,9;1;1
"id_0512905171227";19;1;19068;5;589,8;1;1
"id_0513905171341";16;1;16052;1;641,5;1;1
"id_0516905171618";45;1;45005;2;601,85;2;1
"id_0525905172532";17;1;17827;1;619,9;1;1
"id_0521905172178";26;1;26096;2;541,65;1;1
"id_0524905172442";14;1;14011;1;591,7;1;1
"id_0526905172682";11;1;11081;1;729,6;1;1
"id_0526905172609";29;1;29057;1;550,7;2;1
"id_0538905173819";32;1;32003;1;607,6;1;1
"id_0538905173844";15;1;15046;1;627,8;1;1
"id_0532905173274";37;1;37064;3;550,4;1;1
"id_0532905173202";14;1;14035;4;555;1;1
"id_0536905173640";41;1;41053;1;539,5;2;1
"id_0508905170813";40;1;40071;11;547,7;1;2
"id_0508905170843";16;1;16068;3;574,65;2;1
"id_0509905170928";26;1;26030;1;533,8;1;1
"id_0509905170901";39;1;39114;2;559,3;1;1
"id_0505905170531";21;1;21041;1;588,7;1;1
"id_0505905170532";41;1;41103;1;545;1;1
"id_0507905170776";41;1;41130;1;552,6;1;1
"id_0507905170731";21;1;21043;1;543,7;1;1
"id_0501905170152";11;1;11061;1;637,75;1;1
"id_0501905170117";41;1;41046;1;654,9;1;1
"id_0504905170484";20;1;20071;1;583;1;1
"id_0502905170213";37;1;37058;1;489,5;1;1
"id_0503905170309";16;1;16055;1;634,6;1;1
"id_0500905170088";44;1;44023;1;595,8;1;1
"id_0569905176914";11;1;11045;2;722,55;1;1
"id_0561905176135";45;1;45017;5;618,8;1;1
"id_0564905176496";39;1;39123;1;668,7;1;1
"id_0562905176296";20;1;20096;1;621,9;2;1
"id_0562905176258";38;1;38003;1;661,2;1;1
"id_0566905176624";12;1;12046;1;667,95;1;1
"id_0588905478871";16;1;16093;4;693,8;1;1
"id_0589905478999";15;1;15073;1;661,6;1;1
"id_0589905478991";39;1;39126;1;502,5;1;1
"id_0587905478735";16;1;16085;1;568,1;1;1
"id_0581905478130";21;1;21047;1;516,15;1;1
"id_0584905478479";21;1;21076;2;647,9;1;1
"id_0584905478460";30;1;30058;1;603,3;1;1
"id_0582905478205";16;1;16044;3;630,2;1;1
"id_0583905478385";21;1;21047;1;593,4;1;1
"id_0580905478012";14;1;14030;1;666,4;1;1
"id_0586905478686";41;1;41046;1;591,8;1;1
"id_0586905478652";41;1;41048;1;561,3;1;1
"id_0598905479882";45;1;45033;1;596;1;1
"id_0598905479856";14;1;14030;1;648,4;1;1
"id_0591905479179";41;1;41041;1;502,3;1;1
"id_0555905475534";34;1;34018;1;659,45;1;1
"id_0555905475561";26;1;26032;1;542,2;1;1
"id_0557905475787";19;1;19024;1;593,55;1;1
"id_0552905475277";35;1;35005;1;726,2;1;1
"id_0552905475237";35;1;35021;1;513,45;1;1
"id_0553905475371";34;1;34024;2;645,6;1;1
"id_0553905475311";35;1;35029;2;553,45;2;1
"id_0550905475095";11;1;11042;1;712,3;1;1
"id_0550905475058";35;1;35018;3;578,5;1;1
"id_0550905475012";35;1;35018;3;500,8;1;1
"id_0556905475617";13;1;13061;1;677;1;1
"id_0556905475606";35;1;35054;2;535,3;1;1
"id_0556905475664";35;1;35029;1;544,85;1;1
"id_0579905477962";19;1;19011;2;604,6;1;1
"id_0575905477559";41;1;41034;1;570,7;1;1
"id_0575905477523";35;1;35007;1;589;1;1
"id_0577905477756";35;1;35018;1;670,7;1;1
"id_0572905477287";34;1;34065;2;610;1;1
"id_0572905477247";35;1;35007;3;600,8;1;1
"id_0573905477381";35;1;35017;2;584,6;1;1
"id_0573905477310";35;1;35018;1;505,7;1;1
"id_0570905477087";39;1;39113;4;577,1;1;1
"id_0570905477045";41;1;41028;11;552,6;2;2
"id_0576905477653";35;1;35016;1;543,2;1;1
"id_0576905477612";35;1;35018;2;546;1;1
"id_0519905471999";34;1;34026;1;669,2;1;1
"id_0519905471997";35;1;35018;2;514,7;1;1
"id_0519905471990";14;1;14070;1;578,2;1;1
"id_0515905471597";41;1;41068;3;541,2;1;1
"id_0517905471704";17;1;17056;1;538,7;1;1
"id_0517905471765";34;1;34062;1;592,4;2;1
"id_0511905471178";12;1;12026;1;655,75;2;1
"id_0511905471127";11;1;11062;1;669,2;1;1
"id_0511905471102";35;1;35018;1;515,1;1;1
"id_0514905471486";38;1;38003;1;664,5;1;1
"id_0514905471493";35;1;35011;1;645,15;1;1
"id_0514905471448";16;1;16086;8;534,35;1;1
"id_0512905471257";11;1;11078;1;703,3;2;1
"id_0512905471273";35;1;35007;1;584,6;1;1
"id_0512905471270";13;1;13105;7;509,9;2;1
"id_0513905471371";19;1;19060;1;592,95;1;1
"id_0513905471333";18;1;18080;1;576,3;1;1
"id_0510905471030";19;1;19050;1;689,7;1;1
"id_0516905471681";17;1;17079;2;599;1;1
"id_0547905474756";18;1;18092;2;592,2;1;1
"id_0547905474746";18;1;18083;3;609,1;1;1
"id_0547905474729";15;1;15011;1;716,1;2;1
"id_0542905474293";14;1;14033;1;573;1;1
"id_0542905474230";15;1;15046;1;595,4;1;1
"id_0529905472985";14;1;14071;1;599,1;1;1
"id_0525905472582";21;1;21081;11;520;1;2
"id_0525905472591";41;1;41078;1;642,6;1;1
"id_0527905472797";15;1;15032;1;534,8;2;1
"id_0527905472704";14;1;14072;1;563,9;1;1
"id_0521905472196";19;1;19062;2;516,4;1;1
"id_0521905472113";14;1;14003;2;623,3;1;1
"id_0522905472233";26;1;26083;2;523;1;5
"id_0522905472207";26;1;26059;1;515,55;1;1
"id_0523905472366";43;1;43016;2;670,9;1;1
"id_0526905472691";14;1;14009;1;674,8;1;1
"id_0526905472626";41;1;41134;3;456,4;1;1
"id_0538905473857";14;1;14074;3;590,65;1;1
"id_0538905473805";18;1;18072;1;632,6;1;1
"id_0537905473720";14;1;14001;1;527,5;1;1
"id_0532905473237";19;1;19060;2;626,9;1;1
"id_0530905473052";14;1;14005;1;640,45;1;1
"id_0508905470809";42;1;42021;1;620,5;1;1
"id_0507905470777";19;1;19026;1;580,95;1;1
"id_0503905470355";19;1;19068;1;688,55;1;1
"id_0503905470317";19;1;19039;3;744,5;1;1
"id_0506905470699";14;1;14083;1;661,5;1;1
"id_0568905476898";20;1;20007;1;581,65;1;1
"id_0568905476878";19;1;19036;3;608,65;1;1
"id_0568905476876";19;1;19050;1;695,3;1;1
"id_0569905476991";41;1;41134;11;556,8;1;2
"id_0569905476971";40;1;40010;1;489,7;1;1
"id_0567905476718";41;1;41066;1;674,6;1;1
"id_0567905476748";26;1;26092;2;629,4;1;1
"id_0561905476153";19;1;19062;1;549,1;1;1
"id_0564905476470";26;1;26072;1;590;1;1
"id_0562905476280";13;1;13073;1;723,5;1;1
"id_0562905476297";12;1;12028;1;654,7;2;1
"id_0562905476225";26;1;26099;1;543,55;1;1
"id_0563905476319";19;1;19027;1;530,7;1;1
"id_0560905476092";11;1;11027;1;665,3;1;1
"id_0588905278899";41;1;41126;1;601,2;1;1
"id_0588905278890";13;1;13045;1;625,65;1;1
"id_0588905278812";13;1;13102;2;691,45;1;1
"id_0585905278559";36;1;36052;2;563,6;1;1
"id_0587905278735";25;1;25010;2;540,5;1;1
"id_0580905278049";36;1;36030;2;581,4;1;1
"id_0599905279954";39;1;39123;2;519,9;1;1
"id_0599905279960";26;1;26071;1;602,7;1;1
"id_0591905279192";34;1;34027;3;647,3;1;1
"id_0591905279106";39;1;39113;1;564,3;1;1
"id_0594905279494";16;1;16082;1;585,15;1;1
"id_0592905279276";35;1;35007;2;628,4;1;1
"id_0593905279340";34;1;34052;2;700,55;1;1
"id_0590905279041";16;1;16085;1;604,4;1;1
"id_0558905275893";41;1;41055;2;485,9;1;1
"id_0559905275929";12;1;12027;1;695,4;1;1
"id_0559905275962";25;1;25042;3;580,1;1;1
"id_0555905275599";24;1;24086;2;500,1;2;1
"id_0557905275789";41;1;41071;1;605,4;1;1
"id_0557905275756";26;1;26032;1;571,7;1;1
"id_0557905275747";12;1;12014;1;753,35;1;1
"id_0551905275197";39;1;39122;1;659,45;1;1
"id_0551905275141";23;1;23069;1;479,25;1;1
"id_0554905275426";11;1;11055;1;736,8;1;1
"id_0554905275469";23;1;23054;1;524,7;1;1
"id_0553905275381";11;1;11090;1;699,4;1;1
"id_0553905275380";13;1;13014;1;504,15;1;1
"id_0553905275322";41;1;41008;1;525,1;1;1
"id_0553905275331";23;1;23074;1;609,2;2;1
"id_0550905275090";23;1;23016;1;537;1;1
"id_0550905275046";16;1;16038;1;672,2;2;1
"id_0550905275039";23;1;23059;1;525,75;1;1
"id_0578905277887";15;1;15074;1;695,4;1;1
"id_0578905277856";42;1;42001;1;688,7;1;1
"id_0578905277805";23;1;23069;1;508,05;1;1
"id_0579905277956";24;1;24047;1;735,9;1;1
"id_0579905277970";23;1;23047;8;526,5;2;2
"id_0579905277915";19;1;19060;1;682,65;1;1
"id_0579905277963";41;1;41057;1;618,4;1;1
"id_0575905277516";22;1;22101;11;473,25;1;2
"id_0574905277468";41;1;41008;1;553,7;1;1
"id_0576905277681";22;1;22071;1;585,5;1;1
"id_0576905277608";44;1;44011;11;603,1;2;2
"id_0519905271922";22;1;22049;1;544,6;1;1
"id_0515905271598";23;1;23048;1;510,3;1;1
"id_0515905271559";17;1;17014;1;583,35;1;1
"id_0517905271783";41;1;41021;1;502,9;2;1
"id_0511905271108";23;1;23070;11;575;2;2
"id_0514905271482";15;1;15039;1;618,2;1;1
"id_0512905271293";12;1;12009;1;768,5;2;1
"id_0512905271259";11;1;11045;1;753,4;1;1
"id_0510905271034";21;1;21030;1;530,95;1;1
"id_0549905274917";22;1;22077;2;502,5;2;1
"id_0549905274940";23;1;23016;1;596,9;1;1
"id_0549905274932";23;1;23071;1;656,75;2;1
"id_0545905274556";16;1;16013;2;678,3;2;1
"id_0545905274517";18;1;18039;5;510,9;1;2
"id_0547905274755";23;1;23016;1;628,7;2;1
"id_0547905274720";18;1;18076;1;546,1;1;1
"id_0547905274701";23;1;23065;1;506,2;1;1
"id_0541905274193";23;1;23065;1;483,9;2;1
"id_0541905274152";22;1;22049;1;560,4;1;1
"id_0541905274127";14;1;14072;1;581,15;2;1
"id_0544905274422";41;1;41089;1;565;1;1
"id_0542905274230";41;1;41129;1;612,2;2;1
"id_0546905274611";11;1;11037;1;681,4;1;1
"id_0521905272190";30;1;30068;1;597,3;1;1
"id_0522905272230";29;1;29032;1;632,7;1;1
"id_0523905272319";13;1;13048;1;665,85;1;1
"id_0523905272316";36;1;36010;4;492,8;2;1
"id_0520905272032";36;1;36065;1;549,9;1;1
"id_0537905273771";29;1;29059;1;642,6;1;1
"id_0532905273265";13;1;13019;1;626,9;1;1
"id_0536905273690";29;1;29052;2;689,8;1;1
"id_0508905270805";29;1;29068;11;507,5;1;2
"id_0509905270998";29;1;29086;1;729,5;1;1
"id_0505905270577";29;1;29082;1;521,05;1;1
"id_0505905270542";15;1;15035;1;569,1;1;1
"id_0507905270743";26;1;26005;1;529,9;1;1
"id_0507905270730";16;1;16081;1;561,95;1;1
"id_0504905270428";41;1;41096;1;466,5;1;1
"id_0502905270280";41;1;41099;1;614,05;1;1
"id_0503905270356";17;1;17052;1;643,7;2;1
"id_0503905270347";42;1;42022;1;742,2;2;1
"id_0500905270071";19;1;19011;2;610,9;1;1
"id_0568905276839";14;1;14001;1;595;2;1
"id_0569905276958";15;1;15047;1;640,9;1;1
"id_0565905276553";26;1;26094;4;564,7;1;1
"id_0565905276573";14;1;14074;1;534,05;1;1
"id_0567905276710";19;1;19045;2;613,7;1;1
"id_0561905276171";15;1;15020;2;677,3;1;1
"id_0564905276414";14;1;14016;1;564,95;1;1
"id_0562905276286";15;1;15039;1;568,6;1;1
"id_0562905276225";19;1;19012;1;580,7;1;1
"id_0560905276085";19;1;19065;1;501,4;1;1
"id_0560905276004";26;1;26007;2;533,3;1;1
"id_0566905276615";41;1;41098;1;543,4;1;1
"id_0588905378849";19;1;19060;1;591,3;1;1
"id_0589905378994";19;1;19026;3;531,8;1;1
"id_0589905378929";14;1;14075;1;576,15;1;1
"id_0585905378581";14;1;14073;1;590,25;1;1
"id_0587905378774";19;1;19069;1;553,7;2;1
"id_0587905378722";26;1;26092;2;642,3;1;1
"id_0587905378730";26;1;26025;2;551,4;1;1
"id_0587905378701";26;1;26025;2;552,7;1;1
"id_0581905378178";19;1;19068;1;576,05;1;1
"id_0584905378455";41;1;41078;1;677;1;1
"id_0584905378472";19;1;19026;3;539,35;1;1
"id_0584905378476";26;1;26047;2;544,7;1;1
"id_0583905378385";14;1;14015;1;666,45;1;1
"id_0583905378387";26;1;26025;1;593,65;1;1
"id_0583905378394";26;1;26094;3;568,3;1;1
"id_0583905378377";15;1;15047;1;577;1;1
"id_0583905378325";41;1;41067;1;541,1;2;1
"id_0586905378697";41;1;41088;1;606,7;1;1
"id_0599905379951";15;1;15035;1;564,1;2;1
"id_0595905379599";19;1;19049;1;665,5;1;1
"id_0597905379748";14;1;14070;2;598,2;1;1
"id_0594905379493";41;1;41067;1;532,6;1;1
"id_0592905379225";14;1;14037;1;587,15;2;1
"id_0593905379394";19;1;19062;1;565,4;1;1
"id_0593905379367";26;1;26071;2;553,3;1;1
"id_0590905379019";15;1;15073;1;666,1;2;1
"id_0596905379691";41;1;41099;1;629,35;1;1
"id_0559905375914";15;1;15031;1;545,5;2;1
"id_0551905375119";26;1;26047;2;540,3;1;1
"id_0552905375213";14;1;14074;1;557,1;1;1
"id_0552905375235";41;1;41062;1;645,1;1;1
"id_0553905375385";14;1;14032;1;575,1;1;1
"id_0550905375051";26;1;26047;1;538,75;2;1
"id_0550905375074";16;1;16086;2;519,3;1;1
"id_0556905375695";26;1;26082;1;577;1;1
"id_0556905375643";26;1;26092;1;603,9;2;1
"id_0579905377985";19;1;19041;2;677,4;1;1
"id_0575905377532";13;1;13092;1;595,65;1;1
"id_0572905377225";20;1;20012;1;541,2;2;1
"id_0519905371981";41;1;41009;1;530,7;1;1
"id_0515905371595";21;1;21047;1;519,65;1;1
"id_0515905371541";11;1;11072;1;682,75;1;1
"id_0511905371162";38;1;38003;3;636,5;1;1
"id_0514905371491";16;1;16001;1;676,7;1;1
"id_0514905371461";14;1;14070;2;554,4;1;1
"id_0512905371257";41;1;41026;1;549,3;1;1
"id_0512905371267";16;1;16043;4;620,45;1;1
"id_0513905371368";41;1;41071;1;542,5;1;1
"id_0513905371367";30;1;30073;3;640,65;1;1
"id_0513905371363";38;1;38083;4;601,7;2;1
"id_0510905371092";20;1;20096;1;626,9;1;1
"id_0510905371042";15;1;15040;1;586,4;1;1
"id_0510905371027";16;1;16049;1;677,7;1;1
"id_0516905371659";14;1;14006;1;587,3;1;1
"id_0516905371672";11;1;11095;1;722;1;1
"id_0516905371642";38;1;38174;1;616,2;1;1
"id_0516905371638";41;1;41130;1;593,5;1;1
"id_0548905374815";41;1;41010;2;479;1;1
"id_0548905374831";38;1;38173;1;630,2;1;1
"id_0549905374981";14;1;14009;3;550,8;1;1
"id_0549905374930";19;1;19020;3;619,45;1;1
"id_0549905374905";29;1;29001;1;591,9;1;1
"id_0545905374573";12;1;12038;1;675,05;1;1
"id_0541905374178";42;1;42005;2;668,8;1;1
"id_0541905374170";37;1;37052;1;599,8;1;1
"id_0541905374139";44;1;44015;1;634,4;1;1
"id_0542905374289";11;1;11080;3;724,2;1;1
"id_0542905374227";39;1;39107;1;581,7;1;1
"id_0542905374261";41;1;41010;1;554,3;1;1
"id_0543905374371";11;1;11070;1;696,6;2;1
"id_0543905374337";44;1;44041;3;600,1;1;1
"id_0543905374334";11;1;11087;1;680,25;1;1
"id_0540905374082";39;1;39102;1;525,1;2;1
"id_0540905374001";41;1;41037;2;497,3;1;1
"id_0546905374658";11;1;11011;1;755,35;1;1
"id_0546905374621";11;1;11016;1;642,75;1;1
"id_0528905372851";21;1;21041;2;537,4;1;1
"id_0525905372587";21;1;21043;1;538,25;1;1
"id_0524905372453";21;1;21037;1;559,85;1;1
"id_0523905372353";38;1;38176;1;618,45;1;1
"id_0523905372333";14;1;14072;1;563,3;1;1
"id_0539905373946";11;1;11001;1;679,3;2;1
"id_0537905373732";26;1;26071;2;558,6;1;1
"id_0531905373166";16;1;16010;1;637;1;1
"id_0530905373042";41;1;41014;1;497,3;1;1
"id_0509905370961";41;1;41131;1;625,6;2;1
"id_0507905370784";36;1;36030;3;629,8;1;1
"id_0507905370727";16;1;16095;1;618,1;1;1
"id_0569905376911";16;1;16010;4;720,3;1;1
"id_0561905376167";16;1;16080;1;608;1;1
"id_0564905376490";41;1;41009;1;529,6;1;1
"id_0560905376074";13;1;13093;1;493,7;1;1
"id_0560905376073";29;1;29030;1;614,1;1;1
"id_0566905376694";14;1;14065;1;627,6;2;1
"id_0588905078814";17;1;17065;1;538,6;1;1
"id_0588905078849";41;1;41130;1;563,7;1;1
"id_0589905078914";44;1;44032;3;562;1;1
"id_0587905078784";16;1;16044;2;608,9;1;1
"id_0587905078749";37;1;37061;3;582,85;1;1
"id_0581905078187";35;1;35018;1;500,3;1;1
"id_0584905078412";45;1;45020;2;584;1;1
"id_0582905078222";34;1;34018;1;630,05;1;1
"id_0599905079927";17;1;17004;1;682,6;1;1
"id_0595905079599";26;1;26068;11;513,1;1;2
"id_0597905079712";14;1;14081;1;679,1;2;1
"id_0597905079708";36;1;36052;2;584,1;1;1
"id_0591905079180";15;1;15028;1;692;1;1
"id_0592905079246";37;1;37018;1;559,4;1;1
"id_0593905079388";17;1;17074;4;497,25;1;1
"id_0593905079387";15;1;15009;1;675;1;1
"id_0593905079322";14;1;14033;1;531,75;2;1
"id_0596905079642";17;1;17033;1;583,45;1;1
"id_0596905079607";39;1;39118;4;729,7;1;1
"id_0557905075793";45;1;45029;1;573,85;2;1
"id_0557905075727";33;1;33060;4;512;1;1
"id_0557905075726";41;1;41076;2;609,9;2;1
"id_0557905075737";41;1;41096;1;500;1;1
"id_0551905075182";12;1;12039;1;766,8;1;1
"id_0551905075114";33;1;33060;11;582,2;1;2
"id_0554905075489";38;1;38164;2;635,2;1;1
"id_0554905075486";36;1;36012;2;563,05;1;1
"id_0554905075410";26;1;26080;5;491,95;1;1
"id_0554905075446";11;1;11022;1;712,75;1;1
"id_0554905075429";42;1;42001;1;654,7;1;1
"id_0552905075255";37;1;37090;1;547,5;1;1
"id_0552905075212";41;1;41071;11;562;1;2
"id_0552905075216";41;1;41129;8;469,3;1;1
"id_0552905075225";39;1;39121;2;646,25;2;1
"id_0552905075235";19;1;19050;1;683,4;1;1
"id_0553905075390";17;1;17004;1;671,3;2;1
"id_0550905075023";33;1;33080;1;543,2;2;1
"id_0550905075020";33;1;33009;1;537;2;1
"id_0550905075063";41;1;41072;1;598,7;2;1
"id_0556905075670";41;1;41118;1;649,5;2;1
"id_0578905077844";41;1;41020;1;561;2;1
"id_0579905077914";33;1;33023;1;554;1;1
"id_0577905077781";30;1;30066;2;514,9;1;1
"id_0577905077796";30;1;30096;1;549,35;2;1
"id_0519905071979";37;1;37011;1;552,3;1;1
"id_0512905071210";37;1;37063;1;550,25;1;1
"id_0513905071387";30;1;30000;2;504,9;1;1
"id_0513905071396";11;1;11084;2;668,15;1;1
"id_0513905071311";26;1;26030;1;540,5;1;1
"id_0513905071346";16;1;16022;1;670,7;1;1
"id_0510905071080";41;1;41032;2;683,4;1;1
"id_0516905071641";19;1;19094;1;578,3;1;1
"id_0516905071601";44;1;44023;2;592,3;1;1
"id_0545905074560";17;1;17002;1;559,7;1;1
"id_0547905074794";17;1;17003;1;542,3;1;1
"id_0546905074602";37;1;37040;2;548;2;1
"id_0525905072567";13;1;13031;2;635,1;1;1
"id_0521905072181";13;1;13032;2;546,8;1;1
"id_0521905072175";17;1;17000;1;564,3;1;1
"id_0521905072177";44;1;44025;1;544,25;1;1
"id_0524905072464";36;1;36063;1;709,5;1;1
"id_0538905073889";29;1;29027;1;653,2;1;1
"id_0538905073881";15;1;15006;1;675,6;1;1
"id_0538905073820";13;1;13083;2;698,35;1;1
"id_0537905073734";41;1;41061;1;510,3;1;1
"id_0537905073764";44;1;44019;4;755,25;1;1
"id_0531905073197";29;1;29071;2;547,5;1;1
"id_0532905073245";12;1;12025;2;610,2;1;1
"id_0532905073238";14;1;14006;1;643,8;1;1
"id_0530905073098";17;1;17001;11;508,65;1;2
"id_0530905073052";17;1;17827;3;517,1;1;1
"id_0509905070966";17;1;17082;1;618,9;1;1
"id_0505905070586";17;1;17077;1;563,45;1;1
"id_0501905070155";17;1;17009;1;568;1;1
"id_0501905070123";17;1;17074;1;587,1;1;1
"id_0502905070200";17;1;17827;1;618,45;1;1
"id_0500905070040";17;1;17028;1;655,15;1;1
"id_0568905076891";13;1;13101;1;614,65;1;1
"id_0569905076973";17;1;17004;1;684,2;1;1
"id_0565905076571";17;1;17028;1;665,15;1;1
"id_0565905076505";17;1;17003;2;512;1;1
"id_0565905076569";17;1;17826;1;615,2;2;1
"id_0567905076748";13;1;13062;2;614,25;2;1
"id_0564905076484";17;1;17008;6;580,7;1;1
"id_0564905076490";41;1;41107;1;515,4;1;1
"id_0562905076285";32;1;32042;1;656,15;2;1
"id_0562905076291";17;1;17054;4;474,8;1;1
"id_0563905076359";17;1;17807;2;610,4;1;1
"id_0563905076338";14;1;14072;2;570,7;1;1
"id_0560905076045";14;1;14061;1;613,3;2;1
"id_0560905076044";11;1;11061;1;688,95;1;1
"id_0560905076030";17;1;17003;1;523,3;1;1
"id_0566905076640";17;1;17032;1;597,25;1;1
"id_0566905076632";13;1;13024;1;708,45;1;1
"id_0566905076606";37;1;37061;1;573;2;1
"id_0588905678861";17;1;17000;2;563,2;1;1
"id_0588905678864";11;1;11061;1;677,35;1;1
"id_0589905678958";17;1;17056;2;549,25;2;1
"id_0589905678922";35;1;35021;1;520,65;2;1
"id_0585905678510";41;1;41103;4;504,9;1;1
"id_0584905678419";36;1;36029;5;603,5;1;1
"id_0582905678235";33;1;33053;2;664,75;2;1
"id_0580905678048";13;1;13025;1;552,05;1;1
"id_0597905679758";23;1;23018;1;510,3;2;1
"id_0597905679778";13;1;13041;1;582,5;2;1
"id_0594905679456";13;1;13104;1;652,5;1;1
"id_0590905679039";29;1;29067;1;687,4;1;1
"id_0558905675850";14;1;14008;1;599,85;1;1
"id_0559905675949";13;1;13013;2;509;1;1
"id_0559905675923";13;1;13104;1;641,45;1;1
"id_0552905675231";45;1;45029;1;565,35;1;1
"id_0556905675699";11;1;11024;1;674,25;1;1
"id_0578905677868";41;1;41055;1;524,9;2;1
"id_0579905677903";40;1;40050;2;524,35;1;2
"id_0575905677542";16;1;16066;2;605,7;1;1
"id_0577905677700";12;1;12051;1;681,5;1;1
"id_0577905677765";12;1;12034;4;644,45;1;1
"id_0574905677446";40;1;40030;1;629,8;1;1
"id_0572905677252";41;1;41029;1;544,6;1;1
"id_0573905677392";13;1;13006;1;506,8;2;1
"id_0573905677377";45;1;45035;1;521,9;2;1
"id_0570905677008";20;1;20025;2;639,25;1;1
"id_0570905677007";20;1;20007;1;600,6;1;1
"id_0570905677069";41;1;41023;1;508,3;1;1
"id_0518905671827";20;1;20096;3;606,9;1;1
"id_0519905671973";21;1;21076;11;645,05;2;2
"id_0519905671945";16;1;16002;1;641,4;1;1
"id_0519905671940";30;1;30070;1;537,9;2;1
"id_0515905671557";16;1;16055;2;665,8;1;1
"id_0517905671783";41;1;41029;1;506,7;1;1
"id_0517905671780";16;1;16011;1;641,6;2;1
"id_0517905671795";41;1;41055;1;651,4;1;1
"id_0517905671740";41;1;41032;1;637,7;1;1
"id_0512905671280";11;1;11026;1;652,9;1;1
"id_0512905671292";41;1;41163;1;531;1;1
"id_0512905671213";41;1;41059;1;606,4;2;1
"id_0512905671236";25;1;25069;3;582,3;2;1
"id_0512905671269";41;1;41028;11;538;2;2
"id_0510905671071";16;1;16044;2;610,35;1;1
"id_0516905671680";19;1;19005;1;590,05;1;1
"id_0516905671633";12;1;12038;1;709,95;2;1
"id_0548905674881";41;1;41059;1;606;2;1
"id_0548905674895";45;1;45020;1;643;1;1
"id_0548905674837";12;1;12009;1;672,9;1;1
"id_0548905674808";11;1;11030;1;702,4;1;1
"id_0549905674992";38;1;38168;1;531,1;1;1
"id_0549905674918";41;1;41076;1;499,4;2;1
"id_0549905674937";38;1;38325;3;572,65;1;1
"id_0545905674578";16;1;16066;2;606,1;1;1
"id_0545905674570";41;1;41086;11;560,45;2;2
"id_0545905674504";15;1;15076;1;682,3;1;1
"id_0545905674566";13;1;13024;2;646,05;1;1
"id_0547905674797";38;1;38174;2;625;1;1
"id_0547905674745";38;1;38167;1;610,3;2;5
"id_0547905674734";15;1;15073;2;687;1;1
"id_0547905674732";41;1;41046;1;555,1;1;1
"id_0547905674761";34;1;34058;1;610,65;1;1
"id_0541905674196";15;1;15075;1;678,1;1;1
"id_0541905674171";20;1;20076;1;685,5;2;1
"id_0541905674146";39;1;39106;4;558,95;1;1
"id_0544905674492";12;1;12030;4;630,35;2;1
"id_0544905674493";41;1;41130;5;650,1;1;1
"id_0544905674449";45;1;45005;2;615,5;1;1
"id_0544905674469";20;1;20022;1;595,6;2;1
"id_0542905674229";15;1;15008;3;640;1;1
"id_0542905674263";39;1;39103;4;564,5;1;1
"id_0543905674314";22;1;22075;5;498,1;1;1
"id_0546905674672";30;1;30020;1;664,6;1;1
"id_0522905672236";39;1;39124;3;564,9;1;1
"id_0520905672089";35;1;35018;1;515,2;1;1
"id_0520905672008";11;1;11020;1;603,05;1;1
"id_0526905672633";37;1;37051;2;506;1;1
"id_0539905673965";30;1;30000;1;508,6;2;1
"id_0537905673770";23;1;23052;1;684,7;1;1
"id_0537905673720";14;1;14034;1;579,4;1;1
"id_0537905673739";14;1;14016;1;595,6;1;1
"id_0537905673760";26;1;26045;2;555,55;1;1
"id_0534905673408";14;1;14007;2;588,8;1;1
"id_0534905673401";15;1;15020;1;691,4;1;1
